tool_1	tool_2	tool_3	nr_union	cell_line	perc_compound_val_1	count_group	perc_compound_val_2	perc_compound_val_3	total_n_1	total_n_2	total_n_3	w_val_rate	tool_lt_1	tool_lt_2	tool_lt_3	tool_combo	total_cell_line	perc_increase_t1
circtools	CIRI2	CircSplice	6590	NCI-H23	0.9523809523809524	count ≥ 5	0.913793103448276	0.8823529411764706	4397	6208	3228	0.9187220362859533	F	G	E	EFG	9964	0.4987491471457812
circtools	CIRIquant	CIRCexplorer3	6209	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.927536231884058	4397	4294	4747	0.953404813168308	F	H	A	AFH	9964	0.41209915851717077
circtools	CIRIquant	CirComPara2	6253	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.9814814814814816	4397	4294	4912	0.9725704935410672	F	H	B	BFH	9964	0.4221059813509211
circtools	CIRIquant	circRNA_finder	5451	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.953125	4397	4294	2962	0.9638715898568695	F	H	C	CFH	9964	0.23970889242665452
circtools	CIRIquant	circseq_cup	6924	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.7297297297297297	4397	4294	2784	0.9098393859842846	F	H	D	DFH	9964	0.5747100295656129
circtools	CIRIquant	CIRI2	6678	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.913793103448276	4397	4294	6208	0.9451417526551446	F	H	G	FGH	9964	0.5187627928132817
circtools	CIRIquant	ecircscreen	5476	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.9666666666666668	4397	4294	1909	0.9673779295536572	F	H	I	FHI	9964	0.2453945872185581
circtools	CIRIquant	find_circ	5682	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.9402985074626866	4397	4294	3043	0.9604710878482235	F	H	J	FHJ	9964	0.2922447123038435
circtools	CIRIquant	KNIFE	5444	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.9047619047619048	4397	4294	1879	0.956375308008488	F	H	K	FHK	9964	0.23811689788492155
circtools	CIRIquant	NCLscan	5425	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.9310344827586208	4397	4294	1741	0.9614427167450976	F	H	N	FHN	9964	0.23379576984307482
circtools	CIRIquant	NCLcomparator	5425	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.9545454545454546	4397	4294	1692	0.9654175378689213	F	H	L	FHL	9964	0.23379576984307482
circtools	CIRIquant	PFv2	6142	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.2714285714285714	4397	4294	958	0.8984213864680973	F	H	M	FHM	9964	0.39686149647486924
circtools	CIRIquant	Sailfish-cir	5393	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	NA	4397	4294	NA	NA	F	H	N	FHN	9964	0.22651808050943825
circtools	CIRIquant	segemehl	5721	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.90625	4397	4294	1148	0.9603836148594471	F	H	O	FHO	9964	0.3011143961792131
circtools	CIRIquant	CircSplice	5470	NCI-H23	0.9523809523809524	count ≥ 5	0.9830508474576272	0.8823529411764706	4397	4294	3228	0.9444646934071438	F	H	E	EFH	9964	0.24403002046850125
circtools	ecircscreen	CIRCexplorer3	5842	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.927536231884058	4397	1909	4747	0.9441780699393231	F	I	A	AFI	9964	0.3286331589720264
circtools	ecircscreen	CirComPara2	5788	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.9814814814814816	4397	1909	4912	0.9675541764416786	F	I	B	BFI	9964	0.3163520582215147
circtools	ecircscreen	circRNA_finder	4660	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.953125	4397	1909	2962	0.9555612822923731	F	I	C	CFI	9964	0.059813509210825566
circtools	ecircscreen	circseq_cup	6210	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.7297297297297297	4397	1909	2784	0.8871895799618572	F	I	D	DFI	9964	0.41232658630884694
circtools	ecircscreen	CIRI2	6620	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.913793103448276	4397	1909	6208	0.9354173965552671	F	I	G	FGI	9964	0.5055719808960655
circtools	ecircscreen	CIRIquant	5476	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.9830508474576272	4397	1909	4294	0.9673779295536571	F	I	H	FHI	9964	0.2453945872185581
circtools	ecircscreen	find_circ	4988	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.9402985074626866	4397	1909	3043	0.9513652874633297	F	I	J	FIJ	9964	0.1344098248806004
circtools	ecircscreen	KNIFE	4677	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.9047619047619048	4397	1909	1879	0.9447811036448789	F	I	K	FIK	9964	0.063679781669319993
circtools	ecircscreen	NCLscan	4632	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.9310344827586208	4397	1909	1741	0.9511515780748694	F	I	N	FIN	9964	0.05344553104389357
circtools	ecircscreen	NCLcomparator	4630	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.9545454545454546	4397	1909	1692	0.9562486400820984	F	I	L	FIL	9964	0.05299067546054128
circtools	ecircscreen	PFv2	5314	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.2714285714285714	4397	1909	958	0.8663290591567023	F	I	M	FIM	9964	0.20855128496702297
circtools	ecircscreen	Sailfish-cir	4569	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	NA	4397	1909	NA	NA	F	I	N	FIN	9964	0.03911758016829656
circtools	ecircscreen	segemehl	4909	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.90625	4397	1909	1148	0.948934895933152	F	I	O	FIO	9964	0.11644302933818512
circtools	ecircscreen	CircSplice	4683	NCI-H23	0.9523809523809524	count ≥ 5	0.9666666666666668	0.8823529411764706	4397	1909	3228	0.9315314672124356	F	I	E	EFI	9964	0.06504434841937685
circtools	find_circ	CIRCexplorer3	5993	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.927536231884058	4397	3043	4747	0.9396867070305758	F	J	A	AFJ	9964	0.3629747555151239
circtools	find_circ	CirComPara2	5984	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.9814814814814816	4397	3043	4912	0.960976719791535	F	J	B	BFJ	9964	0.36092790539003866
circtools	find_circ	circRNA_finder	4967	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.953125	4397	3043	2962	0.9490582249402041	F	J	C	CFJ	9964	0.12963384125540142
circtools	find_circ	circseq_cup	6489	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.7297297297297297	4397	3043	2784	0.888156785347767	F	J	D	DFJ	9964	0.4757789401864908
circtools	find_circ	CIRI2	6741	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.913793103448276	4397	3043	6208	0.9321347444339758	F	J	G	FGJ	9964	0.5330907436888788
circtools	find_circ	CIRIquant	5682	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.9830508474576272	4397	3043	4294	0.9604710878482233	F	J	H	FHJ	9964	0.2922447123038435
circtools	find_circ	ecircscreen	4988	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.9666666666666668	4397	3043	1909	0.9513652874633297	F	J	I	FIJ	9964	0.1344098248806004
circtools	find_circ	KNIFE	4972	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.9047619047619048	4397	3043	1879	0.9388341050408435	F	J	K	FJK	9964	0.1307709802137821
circtools	find_circ	NCLscan	4946	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.9310344827586208	4397	3043	1741	0.944328334637922	F	J	N	FJN	9964	0.1248578576302024
circtools	find_circ	NCLcomparator	4944	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.9545454545454546	4397	3043	1692	0.9487558382521806	F	J	L	FJL	9964	0.12440300204685012
circtools	find_circ	PFv2	5636	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.2714285714285714	4397	3043	958	0.8703234076275987	F	J	M	FJM	9964	0.281783033886741
circtools	find_circ	Sailfish-cir	4885	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	NA	4397	3043	NA	NA	F	J	N	FJN	9964	0.1109847623379577
circtools	find_circ	segemehl	5214	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.90625	4397	3043	1148	0.941933209807639	F	J	O	FJO	9964	0.1858085057994087
circtools	find_circ	CircSplice	4997	NCI-H23	0.9523809523809524	count ≥ 5	0.9402985074626866	0.8823529411764706	4397	3043	3228	0.9277449100061539	F	J	E	EFJ	9964	0.1364566750056857
circtools	KNIFE	CIRCexplorer3	5811	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.927536231884058	4397	1879	4747	0.9335644705996816	F	K	A	AFK	9964	0.32158289743006596
circtools	KNIFE	CirComPara2	5778	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.9814814814814816	4397	1879	4912	0.9571597876031198	F	K	B	BFK	9964	0.31407778030475325
circtools	KNIFE	circRNA_finder	4654	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.953125	4397	1879	2962	0.9429338511221766	F	K	C	CFK	9964	0.058448942460768705
circtools	KNIFE	circseq_cup	6188	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.7297297297297297	4397	1879	2784	0.8740876638227632	F	K	D	DFK	9964	0.4073231748919718
circtools	KNIFE	CIRI2	6592	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.913793103448276	4397	1879	6208	0.926024852040497	F	K	G	FGK	9964	0.4992040027291335
circtools	KNIFE	CIRIquant	5444	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.9830508474576272	4397	1879	4294	0.956375308008488	F	K	H	FHK	9964	0.23811689788492155
circtools	KNIFE	ecircscreen	4677	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.9666666666666668	4397	1879	1909	0.9447811036448789	F	K	I	FIK	9964	0.063679781669319993
circtools	KNIFE	find_circ	4972	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.9402985074626866	4397	1879	3043	0.9388341050408435	F	K	J	FJK	9964	0.1307709802137821
circtools	KNIFE	NCLscan	4613	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.9310344827586208	4397	1879	1741	0.9365844706435607	F	K	N	FKN	9964	0.04912440300204685
circtools	KNIFE	NCLcomparator	4611	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.9545454545454546	4397	1879	1692	0.9416111415358404	F	K	L	FKL	9964	0.048669547418694566
circtools	KNIFE	PFv2	5305	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.2714285714285714	4397	1879	958	0.8498334584040971	F	K	M	FKM	9964	0.20650443484193767
circtools	KNIFE	Sailfish-cir	4553	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	NA	4397	1879	NA	NA	F	K	N	FKN	9964	0.03547873550147828
circtools	KNIFE	segemehl	4892	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.90625	4397	1879	1148	0.9331952676005748	F	K	O	FKO	9964	0.1125767568796907
circtools	KNIFE	CircSplice	4677	NCI-H23	0.9523809523809524	count ≥ 5	0.9047619047619048	0.8823529411764706	4397	1879	3228	0.9191816036178783	F	K	E	EFK	9964	0.063679781669319993
circtools	NCLscan	CIRCexplorer3	5784	NCI-H23	0.9523809523809524	count ≥ 5	0.9310344827586208	0.927536231884058	4397	1741	4747	0.9381317937395894	F	N	A	AFN	9964	0.3154423470548101
circtools	NCLscan	CirComPara2	5726	NCI-H23	0.9523809523809524	count ≥ 5	0.9310344827586208	0.9814814814814816	4397	1741	4912	0.9619535854424293	F	N	B	BFN	9964	0.30225153513759384
circtools	NCLscan	circRNA_finder	4593	NCI-H23	0.9523809523809524	count ≥ 5	0.9310344827586208	0.953125	4397	1741	2962	0.9485391573738249	F	N	C	CFN	9964	0.044575847168523995
circtools	NCLscan	circseq_cup	6137	NCI-H23	0.9523809523809524	count ≥ 5	0.9310344827586208	0.7297297297297297	4397	1741	2784	0.8787399293509722	F	N	D	DFN	9964	0.3957243575164885
circtools	NCLscan	CIRI2	6566	NCI-H23	0.9523809523809524	count ≥ 5	0.9310344827586208	0.913793103448276	4397	1741	6208	0.9299674119802936	F	N	G	FGN	9964	0.4932908801455538
circtools	NCLscan	CIRIquant	5425	NCI-H23	0.9523809523809524	count ≥ 5	0.9310344827586208	0.9830508474576272	4397	1741	4294	0.9614427167450975	F	N	H	FHN	9964	0.23379576984307482
circtools	NCLscan	ecircscreen	4632	NCI-H23	0.9523809523809524	count ≥ 5	0.9310344827586208	0.9666666666666668	4397	1741	1909	0.9511515780748694	F	N	I	FIN	9964	0.05344553104389357
circtools	NCLscan	find_circ	4946	NCI-H23	0.9523809523809524	count ≥ 5	0.9310344827586208	0.9402985074626866	4397	1741	3043	0.944328334637922	F	N	J	FJN	9964	0.1248578576302024
circtools	NCLscan	KNIFE	4613	NCI-H23	0.9523809523809524	count ≥ 5	0.9310344827586208	0.9047619047619048	4397	1741	1879	0.9365844706435607	F	N	K	FKN	9964	0.04912440300204685
