tool_1	tool_2	cell_line	nr_union	nr_intersection	perc_compound_val_1	count_group	perc_compound_val_2	total_n_1	total_n_2	w_val_rate	tool_lt_1	tool_lt_2	tool_combo
circtools	PFv2	NCI-H23	5154	201	0.9523809523809524	count ≥ 5	0.2714285714285714	4397	958	0.8305597794673424	F	M	FM
circtools	PFv2	HLF	6232	265	0.9523809523809524	count ≥ 5	0.2714285714285714	5469	1028	0.8446359858396182	F	M	FM
circtools	PFv2	SW480	5040	250	0.9523809523809524	count ≥ 5	0.2714285714285714	4438	852	0.8427077144657485	F	M	FM
circtools	segemehl	NCI-H23	4746	799	0.9523809523809524	count ≥ 5	0.90625	4397	1148	0.9428303061531195	F	O	FO
circtools	segemehl	HLF	5861	980	0.9523809523809524	count ≥ 5	0.90625	5469	1372	0.9431291373441644	F	O	FO
circtools	segemehl	SW480	4508	269	0.9523809523809524	count ≥ 5	0.90625	4438	339	0.949107267462145	F	O	FO
circtools	CircSplice	NCI-H23	4553	3072	0.9523809523809524	count ≥ 5	0.8823529411764706	4397	3228	0.9227349956375993	F	E	EF
circtools	CircSplice	HLF	5639	3926	0.9523809523809524	count ≥ 5	0.8823529411764706	5469	4096	0.9223930032023265	F	E	EF
circtools	CircSplice	SW480	4590	3056	0.9523809523809524	count ≥ 5	0.8823529411764706	4438	3208	0.9229995948156925	F	E	EF
CIRCexplorer3	circtools	NCI-H23	5768	3376	0.9264705882352942	count ≥ 5	0.9523809523809524	4747	4397	0.9389298917292203	A	F	AF
CIRCexplorer3	circtools	HLF	6925	4074	0.9264705882352942	count ≥ 5	0.9523809523809524	5530	5469	0.9393539214030917	A	F	AF
CIRCexplorer3	circtools	SW480	5871	3491	0.9264705882352942	count ≥ 5	0.9523809523809524	4924	4438	0.9387532410956265	A	F	AF
CIRCexplorer3	CIRCexplorer3	NCI-H23	4747	4747	0.9264705882352942	count ≥ 5	0.9264705882352942	4747	4747	0.9264705882352942	A	A	A
CIRCexplorer3	CIRCexplorer3	HLF	5530	5530	0.9264705882352942	count ≥ 5	0.9264705882352942	5530	5530	0.9264705882352942	A	A	A
CIRCexplorer3	CIRCexplorer3	SW480	4924	4924	0.9264705882352942	count ≥ 5	0.9264705882352942	4924	4924	0.9264705882352942	A	A	A
CIRCexplorer3	CirComPara2	NCI-H23	6003	3656	0.9264705882352942	count ≥ 5	0.9814814814814816	4747	4912	0.9544458970276404	A	B	AB
CIRCexplorer3	CirComPara2	HLF	6980	4130	0.9264705882352942	count ≥ 5	0.9814814814814816	5530	5580	0.9540998217468807	A	B	AB
CIRCexplorer3	CirComPara2	SW480	6302	3823	0.9264705882352942	count ≥ 5	0.9814814814814816	4924	5201	0.9547285295462492	A	B	AB
CIRCexplorer3	circRNA_finder	NCI-H23	5370	2339	0.9264705882352942	count ≥ 5	0.953125	4747	2962	0.9367119123560698	A	C	AC
CIRCexplorer3	circRNA_finder	HLF	6343	2971	0.9264705882352942	count ≥ 5	0.953125	5530	3784	0.9372994795942856	A	C	AC
CIRCexplorer3	circRNA_finder	SW480	5488	2437	0.9264705882352942	count ≥ 5	0.953125	4924	3001	0.9365639497123771	A	C	AC
CIRCexplorer3	circseq_cup	NCI-H23	6516	1015	0.9264705882352942	count ≥ 5	0.7297297297297297	4747	2784	0.8537409972009705	A	D	AD
CIRCexplorer3	circseq_cup	HLF	7471	949	0.9264705882352942	count ≥ 5	0.7297297297297297	5530	2890	0.858943143926377	A	D	AD
CIRCexplorer3	circseq_cup	SW480	6639	1031	0.9264705882352942	count ≥ 5	0.7297297297297297	4924	2746	0.8560337697924936	A	D	AD
CIRCexplorer3	CIRI2	NCI-H23	6570	4385	0.9264705882352942	count ≥ 5	0.913793103448276	4747	6208	0.9192864873171921	A	G	AG
CIRCexplorer3	CIRI2	HLF	7815	5133	0.9264705882352942	count ≥ 5	0.913793103448276	5530	7418	0.9192075682978443	A	G	AG
CIRCexplorer3	CIRI2	SW480	6697	4561	0.9264705882352942	count ≥ 5	0.913793103448276	4924	6334	0.9193379546732962	A	G	AG
CIRCexplorer3	CIRIquant	NCI-H23	5788	3253	0.9264705882352942	count ≥ 5	0.9830508474576272	4747	4294	0.9533432387275735	A	H	AH
CIRCexplorer3	CIRIquant	HLF	6838	3792	0.9264705882352942	count ≥ 5	0.9830508474576272	5530	5100	0.9536163381914463	A	H	AH
CIRCexplorer3	CIRIquant	SW480	5967	3424	0.9264705882352942	count ≥ 5	0.9830508474576272	4924	4467	0.9533840178962634	A	H	AH
CIRCexplorer3	ecircscreen	NCI-H23	5035	1621	0.9264705882352942	count ≥ 5	0.9666666666666668	4747	1909	0.9379991810426094	A	I	AI
CIRCexplorer3	ecircscreen	HLF	5845	1995	0.9264705882352942	count ≥ 5	0.9666666666666668	5530	2310	0.9383140756302522	A	I	AI
CIRCexplorer3	ecircscreen	SW480	5179	1713	0.9264705882352942	count ≥ 5	0.9666666666666668	4924	1968	0.9379485166091974	A	I	AI
CIRCexplorer3	find_circ	NCI-H23	5281	2509	0.9264705882352942	count ≥ 5	0.9402985074626866	4747	3043	0.931872174654929	A	J	AJ
CIRCexplorer3	find_circ	HLF	6160	2939	0.9264705882352942	count ≥ 5	0.9402985074626866	5530	3569	0.9318944637955275	A	J	AJ
CIRCexplorer3	find_circ	SW480	5357	2539	0.9264705882352942	count ≥ 5	0.9402985074626866	4924	2972	0.9316753217641455	A	J	AJ
CIRCexplorer3	KNIFE	NCI-H23	5823	803	0.9264705882352942	count ≥ 5	0.9032258064516128	4747	1879	0.9198788368058439	A	K	AK
CIRCexplorer3	KNIFE	HLF	6849	964	0.9264705882352942	count ≥ 5	0.9032258064516128	5530	2283	0.9196783398272378	A	K	AK
CIRCexplorer3	KNIFE	SW480	6074	875	0.9264705882352942	count ≥ 5	0.9032258064516128	4924	2025	0.9196968534372002	A	K	AK
CIRCexplorer3	NCLscan	NCI-H23	5742	746	0.9264705882352942	count ≥ 5	0.9310344827586208	4747	1741	0.9276952707823213	A	N	AN
CIRCexplorer3	NCLscan	HLF	6812	915	0.9264705882352942	count ≥ 5	0.9310344827586208	5530	2197	0.9277682297867046	A	N	AN
CIRCexplorer3	NCLscan	SW480	5917	799	0.9264705882352942	count ≥ 5	0.9310344827586208	4924	1792	0.9276883516340138	A	N	AN
CIRCexplorer3	NCLcomparator	NCI-H23	5716	723	0.9264705882352942	count ≥ 5	0.9393939393939394	4747	1692	0.9298665053280768	A	L	AL
CIRCexplorer3	NCLcomparator	HLF	6783	893	0.9264705882352942	count ≥ 5	0.9393939393939394	5530	2146	0.9300836043356658	A	L	AL
CIRCexplorer3	NCLcomparator	SW480	5899	783	0.9264705882352942	count ≥ 5	0.9393939393939394	4924	1758	0.9298706557804749	A	L	AL
CIRCexplorer3	PFv2	NCI-H23	5549	156	0.9264705882352942	count ≥ 5	0.2714285714285714	4747	958	0.8164740497425964	A	M	AM
CIRCexplorer3	PFv2	HLF	6346	212	0.9264705882352942	count ≥ 5	0.2714285714285714	5530	1028	0.8237894059728191	A	M	AM
CIRCexplorer3	PFv2	SW480	5564	212	0.9264705882352942	count ≥ 5	0.2714285714285714	4924	852	0.8298473544542471	A	M	AM
CIRCexplorer3	segemehl	NCI-H23	5179	716	0.9264705882352942	count ≥ 5	0.90625	4747	1148	0.9225328044703887	A	O	AO
CIRCexplorer3	segemehl	HLF	6056	846	0.9264705882352942	count ≥ 5	0.90625	5530	1372	0.9224510798234101	A	O	AO
CIRCexplorer3	segemehl	SW480	5020	243	0.9264705882352942	count ≥ 5	0.90625	4924	339	0.925168141073644	A	O	AO
CIRCexplorer3	CircSplice	NCI-H23	5357	2618	0.9264705882352942	count ≥ 5	0.8823529411764706	4747	3228	0.9086133136640236	A	E	AE
CIRCexplorer3	CircSplice	HLF	6309	3317	0.9264705882352942	count ≥ 5	0.8823529411764706	5530	4096	0.9076979015167256	A	E	AE
CIRCexplorer3	CircSplice	SW480	5448	2684	0.9264705882352942	count ≥ 5	0.8823529411764706	4924	3208	0.9090665779346663	A	E	AE
CirComPara2	circtools	NCI-H23	5720	3589	0.9814814814814816	count ≥ 5	0.9523809523809524	4912	4397	0.9677361783925326	B	F	BF
CirComPara2	circtools	HLF	6671	4378	0.9814814814814816	count ≥ 5	0.9523809523809524	5580	5469	0.9670773911881705	B	F	BF
CirComPara2	circtools	SW480	5872	3767	0.9814814814814816	count ≥ 5	0.9523809523809524	5201	4438	0.9680829807917682	B	F	BF
CirComPara2	CIRCexplorer3	NCI-H23	6003	3656	0.9814814814814816	count ≥ 5	0.9264705882352942	4912	4747	0.9544458970276404	B	A	AB
CirComPara2	CIRCexplorer3	HLF	6980	4130	0.9814814814814816	count ≥ 5	0.9264705882352942	5580	5530	0.9540998217468807	B	A	AB
CirComPara2	CIRCexplorer3	SW480	6302	3823	0.9814814814814816	count ≥ 5	0.9264705882352942	5201	4924	0.9547285295462492	B	A	AB
CirComPara2	CirComPara2	NCI-H23	4912	4912	0.9814814814814816	count ≥ 5	0.9814814814814816	4912	4912	0.9814814814814815	B	B	B
CirComPara2	CirComPara2	HLF	5580	5580	0.9814814814814816	count ≥ 5	0.9814814814814816	5580	5580	0.9814814814814817	B	B	B
CirComPara2	CirComPara2	SW480	5201	5201	0.9814814814814816	count ≥ 5	0.9814814814814816	5201	5201	0.9814814814814816	B	B	B
CirComPara2	circRNA_finder	NCI-H23	5274	2600	0.9814814814814816	count ≥ 5	0.953125	4912	2962	0.9708144890826819	B	C	BC
CirComPara2	circRNA_finder	HLF	6086	3278	0.9814814814814816	count ≥ 5	0.953125	5580	3784	0.9700226043001567	B	C	BC
CirComPara2	circRNA_finder	SW480	5501	2701	0.9814814814814816	count ≥ 5	0.953125	5201	3001	0.9711062314295521	B	C	BC
CirComPara2	circseq_cup	NCI-H23	6625	1071	0.9814814814814816	count ≥ 5	0.7297297297297297	4912	2784	0.8904112012220121	B	D	BD
CirComPara2	circseq_cup	HLF	7487	983	0.9814814814814816	count ≥ 5	0.7297297297297297	5580	2890	0.895582713764532	B	D	BD
CirComPara2	circseq_cup	SW480	6861	1086	0.9814814814814816	count ≥ 5	0.7297297297297297	5201	2746	0.8944913832921887	B	D	BD
CirComPara2	CIRI2	NCI-H23	6775	4345	0.9814814814814816	count ≥ 5	0.913793103448276	4912	6208	0.9436928618025121	B	G	BG
CirComPara2	CIRI2	HLF	8004	4994	0.9814814814814816	count ≥ 5	0.913793103448276	5580	7418	0.9428515085433128	B	G	BG
CirComPara2	CIRI2	SW480	6961	4574	0.9814814814814816	count ≥ 5	0.913793103448276	5201	6334	0.9443130214500708	B	G	BG
CirComPara2	CIRIquant	NCI-H23	5839	3367	0.9814814814814816	count ≥ 5	0.9830508474576272	4912	4294	0.9822134885965771	B	H	BH
CirComPara2	CIRIquant	HLF	6767	3913	0.9814814814814816	count ≥ 5	0.9830508474576272	5580	5100	0.9822308978184052	B	H	BH
CirComPara2	CIRIquant	SW480	6110	3558	0.9814814814814816	count ≥ 5	0.9830508474576272	5201	4467	0.9822065908955737	B	H	BH
CirComPara2	ecircscreen	NCI-H23	5087	1734	0.9814814814814816	count ≥ 5	0.9666666666666668	4912	1909	0.9773352446420912	B	I	BI
CirComPara2	ecircscreen	HLF	5778	2112	0.9814814814814816	count ≥ 5	0.9666666666666668	5580	2310	0.9771440642163077	B	I	BI
CirComPara2	ecircscreen	SW480	5343	1826	0.9814814814814816	count ≥ 5	0.9666666666666668	5201	1968	0.9774145885318993	B	I	BI
CirComPara2	find_circ	NCI-H23	5395	2560	0.9814814814814816	count ≥ 5	0.9402985074626866	4912	3043	0.9657278938084215	B	J	BJ
CirComPara2	find_circ	HLF	6139	3010	0.9814814814814816	count ≥ 5	0.9402985074626866	5580	3569	0.9654161154006992	B	J	BJ
CirComPara2	find_circ	SW480	5568	2605	0.9814814814814816	count ≥ 5	0.9402985074626866	5201	2972	0.9665058545655563	B	J	BJ
CirComPara2	KNIFE	NCI-H23	5983	808	0.9814814814814816	count ≥ 5	0.9032258064516128	4912	1879	0.9598289393844232	B	K	BK
CirComPara2	KNIFE	HLF	6906	957	0.9814814814814816	count ≥ 5	0.9032258064516128	5580	2283	0.9587601656868499	B	K	BK
CirComPara2	KNIFE	SW480	6340	886	0.9814814814814816	count ≥ 5	0.9032258064516128	5201	2025	0.9595512653265572	B	K	BK
CirComPara2	NCLscan	NCI-H23	5875	778	0.9814814814814816	count ≥ 5	0.9310344827586208	4912	1741	0.9682801851074397	B	N	BN
CirComPara2	NCLscan	HLF	6800	977	0.9814814814814816	count ≥ 5	0.9310344827586208	5580	2197	0.967230220559002	B	N	BN
CirComPara2	NCLscan	SW480	6153	840	0.9814814814814816	count ≥ 5	0.9310344827586208	5201	1792	0.9685541224493972	B	N	BN
CirComPara2	NCLcomparator	NCI-H23	5851	753	0.9814814814814816	count ≥ 5	0.9393939393939394	4912	1692	0.9706983014069628	B	L	BL
CirComPara2	NCLcomparator	HLF	6772	954	0.9814814814814816	count ≥ 5	0.9393939393939394	5580	2146	0.9697911028483124	B	L	BL
CirComPara2	NCLcomparator	SW480	6135	824	0.9814814814814816	count ≥ 5	0.9393939393939394	5201	1758	0.9708492212443932	B	L	BL
CirComPara2	PFv2	NCI-H23	5690	180	0.9814814814814816	count ≥ 5	0.2714285714285714	4912	958	0.8655989111525738	B	M	BM
CirComPara2	PFv2	HLF	6365	243	0.9814814814814816	count ≥ 5	0.2714285714285714	5580	1028	0.8710192551596911	B	M	BM
CirComPara2	PFv2	SW480	5816	237	0.9814814814814816	count ≥ 5	0.2714285714285714	5201	852	0.8815368128270823	B	M	BM
CirComPara2	segemehl	NCI-H23	5267	793	0.9814814814814816	count ≥ 5	0.90625	4912	1148	0.9672297090820193	B	O	BO
CirComPara2	segemehl	HLF	5980	972	0.9814814814814816	count ≥ 5	0.90625	5580	1372	0.9666343018795552	B	O	BO
CirComPara2	segemehl	SW480	5266	274	0.9814814814814816	count ≥ 5	0.90625	5201	339	0.9768779666399253	B	O	BO
CirComPara2	CircSplice	NCI-H23	5297	2843	0.9814814814814816	count ≥ 5	0.8823529411764706	4912	3228	0.942171048053401	B	E	BE
CirComPara2	CircSplice	HLF	6119	3557	0.9814814814814816	count ≥ 5	0.8823529411764706	5580	4096	0.9395188418484386	B	E	BE
CirComPara2	CircSplice	SW480	5494	2915	0.9814814814814816	count ≥ 5	0.8823529411764706	5201	3208	0.9436643382660606	B	E	BE
circRNA_finder	circtools	NCI-H23	4521	2838	0.953125	count ≥ 5	0.9523809523809524	2962	4397	0.952680431800387	C	F	CF
circRNA_finder	circtools	HLF	5597	3656	0.953125	count ≥ 5	0.9523809523809524	3784	5469	0.9526852295008568	C	F	CF
circRNA_finder	circtools	SW480	4563	2876	0.953125	count ≥ 5	0.9523809523809524	3001	4438	0.9526811119326075	C	F	CF
circRNA_finder	CIRCexplorer3	NCI-H23	5370	2339	0.953125	count ≥ 5	0.9264705882352942	2962	4747	0.9367119123560698	C	A	AC
circRNA_finder	CIRCexplorer3	HLF	6343	2971	0.953125	count ≥ 5	0.9264705882352942	3784	5530	0.9372994795942856	C	A	AC
circRNA_finder	CIRCexplorer3	SW480	5488	2437	0.953125	count ≥ 5	0.9264705882352942	3001	4924	0.9365639497123771	C	A	AC
circRNA_finder	CirComPara2	NCI-H23	5274	2600	0.953125	count ≥ 5	0.9814814814814816	2962	4912	0.9708144890826819	C	B	BC
circRNA_finder	CirComPara2	HLF	6086	3278	0.953125	count ≥ 5	0.9814814814814816	3784	5580	0.9700226043001567	C	B	BC
circRNA_finder	CirComPara2	SW480	5501	2701	0.953125	count ≥ 5	0.9814814814814816	3001	5201	0.9711062314295521	C	B	BC
circRNA_finder	circRNA_finder	NCI-H23	2962	2962	0.953125	count ≥ 5	0.953125	2962	2962	0.953125	C	C	C
circRNA_finder	circRNA_finder	HLF	3784	3784	0.953125	count ≥ 5	0.953125	3784	3784	0.953125	C	C	C
circRNA_finder	circRNA_finder	SW480	3001	3001	0.953125	count ≥ 5	0.953125	3001	3001	0.953125	C	C	C
circRNA_finder	circseq_cup	NCI-H23	4915	831	0.953125	count ≥ 5	0.7297297297297297	2962	2784	0.8448875422150309	C	D	CD
circRNA_finder	circseq_cup	HLF	5889	785	0.953125	count ≥ 5	0.7297297297297297	3784	2890	0.8563895593225829	C	D	CD
circRNA_finder	circseq_cup	SW480	4944	803	0.953125	count ≥ 5	0.7297297297297297	3001	2746	0.8463834979707391	C	D	CD
circRNA_finder	CIRI2	NCI-H23	6372	2798	0.953125	count ≥ 5	0.913793103448276	2962	6208	0.926497692061821	C	G	CG
circRNA_finder	CIRI2	HLF	7600	3602	0.953125	count ≥ 5	0.913793103448276	3784	7418	0.9270792931065267	C	G	CG
circRNA_finder	CIRI2	SW480	6471	2864	0.953125	count ≥ 5	0.913793103448276	3001	6334	0.92643745498033	C	G	CG
circRNA_finder	CIRIquant	NCI-H23	4827	2429	0.953125	count ≥ 5	0.9830508474576272	2962	4294	0.9708347007970026	C	H	CH
circRNA_finder	CIRIquant	HLF	5810	3074	0.953125	count ≥ 5	0.9830508474576272	3784	5100	0.9703044036508217	C	H	CH
circRNA_finder	CIRIquant	SW480	4981	2487	0.953125	count ≥ 5	0.9830508474576272	3001	4467	0.9710252089707044	C	H	CH
circRNA_finder	ecircscreen	NCI-H23	3439	1432	0.953125	count ≥ 5	0.9666666666666668	2962	1909	0.9584321323479095	C	I	CI
circRNA_finder	ecircscreen	HLF	4268	1826	0.953125	count ≥ 5	0.9666666666666668	3784	2310	0.9582581227436823	C	I	CI
circRNA_finder	ecircscreen	SW480	3498	1471	0.953125	count ≥ 5	0.9666666666666668	3001	1968	0.9584882521634133	C	I	CI
circRNA_finder	find_circ	NCI-H23	4000	2005	0.953125	count ≥ 5	0.9402985074626866	2962	3043	0.9466252469956629	C	J	CJ
circRNA_finder	find_circ	HLF	4842	2511	0.953125	count ≥ 5	0.9402985074626866	3784	3569	0.9468992755520643	C	J	CJ
circRNA_finder	find_circ	SW480	3979	1994	0.953125	count ≥ 5	0.9402985074626866	3001	2972	0.9467428912069488	C	J	CJ
circRNA_finder	KNIFE	NCI-H23	4200	641	0.953125	count ≥ 5	0.9032258064516128	2962	1879	0.9337569800294527	C	K	CK
circRNA_finder	KNIFE	HLF	5253	814	0.953125	count ≥ 5	0.9032258064516128	3784	2283	0.9343480329864896	C	K	CK
circRNA_finder	KNIFE	SW480	4325	701	0.953125	count ≥ 5	0.9032258064516128	3001	2025	0.9330203706853395	C	K	CK
circRNA_finder	NCLscan	NCI-H23	4060	643	0.953125	count ≥ 5	0.9310344827586208	2962	1741	0.9449473281911034	C	N	CN
circRNA_finder	NCLscan	HLF	5163	818	0.953125	count ≥ 5	0.9310344827586208	3784	2197	0.9450104929979418	C	N	CN
circRNA_finder	NCLscan	SW480	4114	679	0.953125	count ≥ 5	0.9310344827586208	3001	1792	0.9448658289387541	C	N	CN
circRNA_finder	NCLcomparator	NCI-H23	4026	628	0.953125	count ≥ 5	0.9393939393939394	2962	1692	0.9481329599171779	C	L	CL
circRNA_finder	NCLcomparator	HLF	5131	799	0.953125	count ≥ 5	0.9393939393939394	3784	2146	0.9481558843068119	C	L	CL
circRNA_finder	NCLcomparator	SW480	4094	665	0.953125	count ≥ 5	0.9393939393939394	3001	1758	0.9480526729259394	C	L	CL
circRNA_finder	PFv2	NCI-H23	3755	165	0.953125	count ≥ 5	0.2714285714285714	2962	958	0.7865267401603498	C	M	CM
circRNA_finder	PFv2	HLF	4581	231	0.953125	count ≥ 5	0.2714285714285714	3784	1028	0.8074924296401853	C	M	CM
circRNA_finder	PFv2	SW480	3644	209	0.953125	count ≥ 5	0.2714285714285714	3001	852	0.8023839262541248	C	M	CM
circRNA_finder	segemehl	NCI-H23	3387	723	0.953125	count ≥ 5	0.90625	2962	1148	0.9400319343065694	C	O	CO
circRNA_finder	segemehl	HLF	4281	875	0.953125	count ≥ 5	0.90625	3784	1372	0.9406516679596586	C	O	CO
circRNA_finder	segemehl	SW480	3083	257	0.953125	count ≥ 5	0.90625	3001	339	0.9483673278443113	C	O	CO
circRNA_finder	CircSplice	NCI-H23	3427	2763	0.953125	count ≥ 5	0.8823529411764706	2962	3228	0.9162183431530931	C	E	CE
circRNA_finder	CircSplice	HLF	4364	3516	0.953125	count ≥ 5	0.8823529411764706	3784	4096	0.9163378993729472	C	E	CE
circRNA_finder	CircSplice	SW480	3433	2776	0.953125	count ≥ 5	0.8823529411764706	3001	3208	0.9165592463028052	C	E	CE
circseq_cup	circtools	NCI-H23	6063	1118	0.7297297297297297	count ≥ 5	0.9523809523809524	2784	4397	0.8660613584718863	D	F	DF
circseq_cup	circtools	HLF	7295	1064	0.7297297297297297	count ≥ 5	0.9523809523809524	2890	5469	0.8754026016856499	D	F	DF
circseq_cup	circtools	SW480	6089	1095	0.7297297297297297	count ≥ 5	0.9523809523809524	2746	4438	0.8672751259054154	D	F	DF
circseq_cup	CIRCexplorer3	NCI-H23	6516	1015	0.7297297297297297	count ≥ 5	0.9264705882352942	2784	4747	0.8537409972009705	D	A	AD
circseq_cup	CIRCexplorer3	HLF	7471	949	0.7297297297297297	count ≥ 5	0.9264705882352942	2890	5530	0.858943143926377	D	A	AD
circseq_cup	CIRCexplorer3	SW480	6639	1031	0.7297297297297297	count ≥ 5	0.9264705882352942	2746	4924	0.8560337697924936	D	A	AD
circseq_cup	CirComPara2	NCI-H23	6625	1071	0.7297297297297297	count ≥ 5	0.9814814814814816	2784	4912	0.8904112012220121	D	B	BD
circseq_cup	CirComPara2	HLF	7487	983	0.7297297297297297	count ≥ 5	0.9814814814814816	2890	5580	0.895582713764532	D	B	BD
circseq_cup	CirComPara2	SW480	6861	1086	0.7297297297297297	count ≥ 5	0.9814814814814816	2746	5201	0.8944913832921887	D	B	BD
circseq_cup	circRNA_finder	NCI-H23	4915	831	0.7297297297297297	count ≥ 5	0.953125	2784	2962	0.8448875422150309	D	C	CD
circseq_cup	circRNA_finder	HLF	5889	785	0.7297297297297297	count ≥ 5	0.953125	2890	3784	0.8563895593225829	D	C	CD
circseq_cup	circRNA_finder	SW480	4944	803	0.7297297297297297	count ≥ 5	0.953125	2746	3001	0.8463834979707391	D	C	CD
circseq_cup	circseq_cup	NCI-H23	2784	2784	0.7297297297297297	count ≥ 5	0.7297297297297297	2784	2784	0.7297297297297297	D	D	D
circseq_cup	circseq_cup	HLF	2890	2890	0.7297297297297297	count ≥ 5	0.7297297297297297	2890	2890	0.7297297297297297	D	D	D
circseq_cup	circseq_cup	SW480	2746	2746	0.7297297297297297	count ≥ 5	0.7297297297297297	2746	2746	0.7297297297297297	D	D	D
